category	reading	course
Required	Hoynes, H., and T. MaCurdy. “Has the Decline in Benefits Shortened Welfare Spells?” American Economic Review 84, no. 2 (May 1994): 43-48.	1074
Required	Michalopoulos, C. et. al. “Making Work Pay: Final Report on the Self-Sufficiency Project for Long-Term Welfare Recipients. Human Resources Development, Canada. Social Research and Demonstration Corporation (July, 2002). (Just Executive Summary.)	1074
Required	Meyer, B. “Do the Poor Move to Receive Higher Welfare Benefits?” Mimeo (October 1999).	1074
Required	Moffitt, R. “Incentive Effects of the U.S. Welfare System: A Review.” Journal of Economic Literature 30, no. 1 (March 1992): 1-61.	1074
Required	Powers, E. “Does Means Testing Welfare Discourage Saving? Evidence from the National Longitudinal Survey of Women.” Journal of Public Economics 68, no. 1 (April 1998): 1-151.	1074
Required	Nichols, A., and R. Zeckhauser. “Targeting Transfers Through Restrictions on Recipients.” American Economic Review 72 (May 1982): 372-377.	1074
Required	Blank, R. “Evaluating Welfare Reform in the United States.” Journal of Economic Literature 40, no. 4 (December 2002): 1105-1166.	1074
Required	Borjas, G. “Food Insecurity and Public Assistance.” NBER Working Paper 9236 (September 2002).	1074
Required	Kearney, M. S. “Is There an Effect of Incremental welfare Benefits on Fertility Behavior? A Look at the Family Cap.” NBER Working Paper 9093 (August 2002).	1074
Required	Meyer, B., and J. Sullivan. “The Effects of Welfare and Tax Reform: The Material Well-Being of Single Mothers in the 1980s and 1990s.” NBER Working Paper 8298 (May 2001).	1074
Required	Baker, L., and M. Brown. “Managed Care, Consolidation Among Health Care Providers, and Health Care: Evidence from Mammography.” Rand Journal of Economics (1999): 351-374.	1074
Required	Baker, L., and C. Phibbs. “Managed Care, Technology Adoption, and Health Care: The Adoption of Neonatal Intensive Care Units.” NBER Working Paper 7883 (September 2000).	1074
Required	Cutler, D., and M. McClellan. “The Determinant of Technological Change in Heart Attack Treatments.” NBER Working Paper 5751 (September 1996).	1074
Required	Cutler, D., M. McClellan, and J. Newhouse. “How Does Managed Care Do It?” RAND Journal of Economics 31, no. 3 (Autumn 2000): 526-548.	1074
Required	Cutler, D., and S. Reber. “Paying for Health Insurance: The Trade-off Between Competition and Adverse Selection.” Quarterly Journal of Economics 113, no. 2 (May 1998): 433-466.	1074
Required	Eichner, M. “Incentives, Price Expectations, and Medical Expenditures.” Chapter 1, Ph.D. Thesis, MIT (1997).	1074
Required	Feldstein, M., and J. Gruber. “A Major Risk Approach to Health Insurance Reform.” In Tax Policy and the Economy. Edited by J. Poterba. Vol. 9. Cambridge, MA: MIT Press, 1995, pp. 103-130. ISBN: 0262660954.	1074
Required	Gruber, J. “Taxes and Health Insurance.” NBER Working Paper 8657.	1074
Required	Gruber, J., and M. Lettau. “How Elastic is the Firm’s Demand for Health Insurance.” forthcoming, _Journal of Public Economics.	1074
Required	Gruber, J., and E. Washington. “Subsidies to Employee Health Insurance Premiums and the Health Insurance Market.” NBER Working Paper 9567 (March 2003).	1074
Required	Manning, W., et. al. “Health Insurance and the Demand for Medical Care: Evidence from a Randomized Experiment.” American Economic Review 77, no. 3 (June 1987): 251-277.	1074
Required	Nyman, J. “Health Insurance Theory: The Case of the Vanishing Welfare Gain.” University of Minnesota Economics Discussion Paper No. 319 (January 2003).	1074
Required	Newhouse, J. “Medical Care Costs: How Much Welfare Loss?” Journal of Economic Perspectives 6, no. 3 (Summer 1992): 3-21.	1074
Required	Pauly, M. “Taxation, Health Insurance, and Market Failure in the Medical Economy.” Journal of Economic Literature 24, no. 2 (June 1986): 629-675.	1074
Required	Simon, K. “Adverse Selection in Health Insurance Markets? Evidence from State Small Group Health Insurance Reforms.” Mimeo, Cornell University (Fall 2002).	1074
Required	Christine, Bishop. “Where are the Missing Elders? The Decline in Nursing Home Use, 1985 and 1995.” Health Affairs 18, no. 4.	1074
Required	Blumberg, L., L. Dubay, and S. Norton. “Did the Medicaid Expansions for Children Displace Private Insurance? An Analysis Using the SIPP.” Journal of Health Economics 19, no. 1 (January 2000): 33-60.	1074
Required	Currie, J., and J. Gruber. “Saving Babies: The Efficacy and Cost of Recent Changes in the Medicaid Eligibility of Pregnant Women.” Journal of Political Economy 104, no. 6 (December 1996): 1263-1296.	1074
Required	Health Insurance Eligibility, Utilization of Medical Care, and Child Health.” Quarterly Journal of Economics 111, no. 2 (May 1996): 431-466.	1074
Required	Currie, J., J. Gruber, and M. Fischer. “Physician Payments and Infant Mortality: Evidence from Medicaid Fee Policy.” American Economic Review 85, no. 2 (May 1995): 106-111.	1074
Required	Cutler, D., and J. Gruber. “Does Public Insurance Crowd Out Private Insurance?” Quarterly Journal of Economics 111, no. 2 (May 1996): 391-430.	1074
Required	Duggan, M. “Hospital Ownership and Public Medical Spending.” Quarterly Journal of Economics 115, no. 4 (November 2000): 1343-1374.	1074
Required	Fronstin, P. “Sources of Health Insurance and Characteristics of the Uninsured: Analysis of the March 2002 Current Population Survey.” Employee Benefit Research Institute Issue Brief Number 252 (December 2002).	1074
Required	Grabowski, D. “Medicaid Reimbursement and the Quality of Nursing Home Care.” Journal of Health Economics 20, no. 4 (July 2001): 549-570.	1074
Required	Gruber, J. “Medicaid.” NBER Working Paper 7829 (August 2000).	1074
Required	Hadley, J., et. al. “Comparison of Uninsured and Privately Insured Hospital Patients: Condition on Admission, Resource Use, and Outcome.” Journal of the American Medical Association 265 (January 16, 1991): 374-379.	1074
Required	Hanratty, M. “Canadian National Health Insurance and Infant Health.” American Economic Review 86, no. 1 (May 1996): 276-284.	1074
Required	Kemper, Peter. “The Evaluation of the National Long Term Care Demonstration: Overview of the Findings.” Health Services Research 23, no. 1 (1988): 162-174.	1074
Required	Lurie, N., et. al. “Termination from Medi-Cal: Does it Affect Health?” New England Journal of Medicine 311 (August 16, 1984): 480-484.	1074
Required	McKnight, R. “Home Care Reimbursement, Long Term Care Usage, and Health Outcomes.” Mimeo, MIT.	1074
Required	Batata, A. “The Costs of Selection in Competitive Insurance Markets: The Example of Medicare.” Mimeo, Harvard University (October 1998).	1074
Required	Coulam, R., and G. Gaumer. “Medicare’s Prospective Payment System: A Critical Appraisal.” Health Care Financing Review (1991): 45-77. (Annual Supplement.)	1074
Required	Cutler, D. “The Incidence of Adverse Medical Outcomes Under Prospective Payment.” Econometrica 63, no. 1 (January 1995): 29-50.	1074
Required	Escarce, J. “Effects of Lower Surgical Fees on the Use of Physician Services Under Medicare.” Journal of the American Medical Association 269 (1993): 2513-2518.	1074
Required	Ettner, S. “Adverse Selection and the Purchase of Medigap Insurance by the Elderly.” Journal of Health Economics 16, no. 5 (October 1997): 543-562.	1074
Required	Finkelstein, A. “Minimum Standards and Insurance Regulation: Evidence from the Medigap Market.” NBER Working Paper 8917 (May 2002).	1074
Required	Gruber, J., and M. Owings. “Physician Financial Incentives and the Diffusion of Cesarean Section Delivery.” RAND Journal of Economics 27, no. 1 (Spring 1996): 99-123.	1074
Required	Gruber, J., D. Mayzlin, and J. Kim. “Physician Fees and Procedure Intensity: The Case of Cesarean Delivery.” Journal of Health Economics 18, no. 4 (August 1999): 473-490.	1074
Required	Newhouse, J. “Reimbursing Health Plans and Health Providers: Selection versus Efficiency in Production.” Journal of Economic Literature 34, no. 3 (September 1996): 1236-1263.	1074
Required	“Medicare Policy in the 1990s.” In American Economic Policy During the 1990s. Edited by J. Frankel and P. Orszag. Cambridge, MA: MIT Press. ISBN: 0262561514.	1074
Required	Newhouse, J., and D. Byrne. “Did Medicare’s Prospective Payment System Cause Length of Stay to Fall?” Journal of Health Economics 7, no. 4 (December 1988): 413-416.	1074
Required	Urban Institute. “Can Competition Improve Medicare? A Look at Premium Support.” (September 1999).	1074
Required	Gruber, J. “The Incidence of Mandated Maternity Benefits.” American Economic Review 84, no. 3 (June 1994): 622-641.	1074
Required	“Health Insurance and the Labor Market.” In Handbook of Health Economics. ISBN: 0444822909.	1074
Required	Gruber, J., and B. Madrian. “Health Insurance, Labor Supply, and Job Mobility: A Critical Review of the Literature.” NBER Working Paper 8817 (March 2002).	1074
Required	Madrian, B. “Employment-Based Health Insurance and Job Mobility: Is There Evidence of Job Lock?” Quarterly Journal of Economics 109, no. 1 (February 1994): 27-54.	1074
Required	Sheiner, L. “Health Costs, Aging, and Wages.” Mimeo, Federal Reserve Board (1999).	1074
Required	Summers, L. “Some Simple Economics of Mandated Benefits.” American Economic Review 79, no. 2 (May 1989): 177-183.	1074
Required	Yelowitz, A. “The Medicaid Notch, Labor Supply and Welfare Participation: Evidence from Eligibility Expansions.” Quarterly Journal of Economics 110, no. 4 (1995): 909-940.	1074
Required	Becker, G., and K. Murphy. “A Theory of Rational Addiction.” Journal of Political Economy 96: 675-700.	1074
Required	Bulow, Jeremy, and Peter Klemperer. “The Tobacco Deal.” Brookings Papers on Economic Activity: Microeconomics (1998): 323-394.	1074
Required	Chaloupka, Frank J., and Kenneth Warner. “The Economics of Smoking.” In The Handbook of Health Economics. Edited by Anthony Culyer and J. Newhouse. New York, NY: North-Holland, in press, 2000. ISBN: 0444822909.	1074
Required	Evans, William, Jeanne Ringel, and Diana Stech “Tobacco Taxes and Public Policy to Discourage Smoking.” In Tax Policy and the Economy. Vol. 13. Edited by James Poterba. Cambridge, MA: MIT Press, 1999, pp. 1-56. ISBN: 0262661500.	1074
Required	Gruber, J. “Tobacco at the Crossroads: The Past and Future of Smoking Regulation in the United States.” Journal of Economic Perspectives 15, no. 2 (Spring 2001): 193-212.	1074
Required	Gruber, J., and B. Koszegi. “Is Addiction ‘Rational’? Theory and Evidence.” Quarterly Journal of Economics 116, no. 4 (November 2001): 1261-1303.	1074
Required	“A Theory of Government Regulation of Addictive Bads: Optimal Tax Levels and Tax Incidence for Cigarette Taxation.” NBER Working Paper 8777 (February 2002).	1074
Required	Manning, Willard, et. al. “The Taxes of Sin: Do Smokers and Drinkers Pay Their Way?” Journal of the American Medical Association 261 (1989): 1604-9.	1074
Required	Jeffrey Church and Roger Ware, Industrial Organization: A Strategic Approach (Irwin McGraw-Hill, 2000, 1st edition)	1048
Required	“Hard Profits: A Cement Titan in Mexico Thrives by Selling to the Poor—Cemex’s Huge Market Share Lets It Keep Prices High, Expand Around the Globe.” Wall Street Journal (April 22, 2002): A1.	1048
Required	Harvard Business School Case. “General Electric v. Westinghouse in Large Turbine Generators.” 9-380-128.	1048
Required	Salpukas, A. “An Oil Outsider Revives a Cartel.” New York Times, Sunday, Oct. 24, 1999, Sec. 3, p. 1.	1048
Required	U.S. Council of Economic Advisors. “Realizing Gains from Competition.” Chap. 3 in The Economic Report of the President. January 2002, pp. 99-143.	1048
Required	“Oligopolies are on the Rise as the Urge to Merge Grows.” Wall Street Journal (February 25, 2002): A1.	1048
Required	Airline response: Done, Kevin. “US airlines on collision course with regulators.” Financial Times, Jan. 21, 2003.	1048
Required	Nintendo in Europe: See the European Commission Ruling & Press Release, 30 October 2002.	1048
Required	Priceline: “How to Beat Priceline.” Wall Street Journal (April 9, 2002): D1.	1048
Required	Internet Pricing and Search: Ellison, Glenn, and Sara Ellison. “Search, Obfuscation, and Price Elasticities on the Internet.” MIT mimeo, 2001.	1048
Required	Ghemawat, Pankaj. “Capacity Expansion in the Titanium Dioxide Industry.” Journal of Industrial Economics 33, 2 (December 1984): 145-63.	1048
Required	U.S. v. American Airlines, Memorandum and Order, April 27, 2001; Brief for Appellant, January 11, 2002. See also Complaint, May 13, 1999.	1048
Optional	Nevo, Aviv. “Measuring Market Power in the Ready-to-Eat Cereal Industry.” Econometrica 69 (March 2001): 307-342.	1048
Required	“Chrysler Unveils New Warranty Deal.” Detroit Free Press, July 7, 2002.	1048
Required	“Cigarette Makers in Discount War to Lock in Share.” Wall Street Journal (September 23, 1998): B1.	1048
Required	“Leading the News: Drug Study Finds Little Innovation.” Wall Street Journal (May 29, 2002): A3.	1048
Required	“Big Tooth? Suit Says Dentsply has a Monopoly.” Wall Street Journal (April 12, 2002): A13.	1048
Optional	Bradley, S. P., A. C. Hax, and T. L. Magnanti. Applied Mathematical Programming. Addison-Wesley, 1977. ISBN: 9780201004649.	1100
Required	Decision Modeling with Microsoft Excel, Sixth Edition, by Moore, Weatherford, Eppen, Gould and Schmidt, Prentice Hall	1101
Required	AMPL A Modeling Language For Mathematical Programming, by Fourer, Gay, Kernighan, Boyd & Fraser	1101
Required	Church, Jeffrey, and Roger Ware. Industrial Organization: A Strategic Approach. McGraw-Hill, 1999. ISBN: 9780256205718.	1049
Required	Pepall, Lynne, Dan Richards, and George Norman. Industrial Organization: Contemporary Theory and Empirical Applications. Wiley-Blackwell, 2008. ISBN: 9781405176323.	1049
Optional	Goldfarb, Avi, and Catherine Tucker. “Advertising Bans and the Substitutability of Online and Offline Advertising.” May 4, 2010.	1049
Optional	“Privacy Regulation and Online Advertising.” Management Science 57, no. 1 (2010): 57–71.	1049
Optional	Ellison, Sara Fisher, and Christopher M. Snyder. “Countervailing Power in Wholesale Pharmaceuticals.” The Journal of Industrial Economics 58, no. 1 (2010): 32–53.	1049
Optional	Lucking-Reiley, David. “Auctions on the Internet: What’s Being Auctioned, and How?” The Journal of Industrial Economics 48, no. 3 (2000): 227–52.	1049
Optional	“Vickrey Auctions in Practice: From Nineteenth Century Philately to Twenty-first Century E-commerce.” Journal of Economic Perspectives 14, no. 3 (2000): 183–92.	1049
Optional	Ellison, Glenn, Drew Fudenberg, et al. “Competing Auctions.” Journal of the European Economic Association 2, no. 1 (2004): 30–66.	1049
Optional	Byers, John W., Michael Mitzenmacher, et al. “Daily Deals: Prediction, Social Diffusion, and Reputational Ramifications.” (PDF) September 7, 2011.	1049
Optional	“The Groupon Effect on Yelp Ratings: A Root Cause Analysis.” Association for Computing Machinery (2012): 248–65.	1049
Optional	Bajari, Patrick, and Ali Hortaçsu. “Economic Insights from Internet Auctions.” Journal of Economic Literature 42, no. 2 (2004): 457–86.	1049
Optional	Enos, Lori. “Fees Cause Yahoo! Auctions to Drop More Than 80 Percent,” E-commerce Times, February 13, 2001.	1049
Optional	Goolsbee, Austan. “In a World Without Borders: The Impact of Taxes on Internet Commerce.” The Quarterly Journal of Economics 115, no. 2 (2000): 561–76.	1049
Optional	Edelman, Benjamin, Michael Ostrovsky, et al. “Internet Advertising and the Generalized Second-Price Auction: Selling Billions of Dollars Worth of Keywords.” NBER Working Paper No. 11765, 2005.	1049
Optional	Stahl II, Dale O. “Oligopolistic Pricing with Sequential Consumer Search.” The American Economic Review 79, no. 4 (1989): 700–12.	1049
Optional	Golder, Peter N., and Gerard J. Tellis. “Pioneer Advantage: Marketing Logic or Marketing Legend?” Journal of Marketing Research 30, no. 2 (1993): 158–70.	1049
Optional	Hossain, Tanjim, and John Morgan. “Plus Shipping and Handling: Revenue (Non) Equivalence in Field Experiments on eBay.” (PDF) Advances in Economic Analysis & Policy 6, no 2 (2006): 63–91.	1049
Optional	Athey, Susan, and Glenn Ellison.  “Position Auctions with Consumer Search.” The Quarterly Journal of Economics 126, no. 3 (2011): 1213–70.	1049
Optional	Einav, Liran, Chiara Farronato, et. al. “Sales Mechanisms in Online Markets: What Happened to Internet Auctions?” NBER Working Paper No. 19021, 2013.	1049
Optional	Einav, Liran, Dan Knoepfle, et. al. “Sales Taxes and Internet Commerce.” American Economic Review 104, no. 1 (2014): 1–26.	1049
Optional	Levy, Steven. “Secret of Googlenomics: Data-Fueled Recipe Brews Profitability.” Wired. May 22, 2009.	1049
Optional	Ellison, Glenn, and Sara Fisher Ellison. “Tax Sensitivity and Home State Preferences in Internet Purchasing.” American Economic Journal: Economic Policy 1, no. 2 (2009): 53–71.	1049
Optional	Barney, Lee. “Amazon.com: Forget Being Earth’s Superstore. Can It Turn a Profit?,” The Street, December 18, 2000.	1049
Optional	Acohido, Byron. “Amazon: We’ll Be Profitable by Year’s End,” USA Today, February 6, 2002.	1049
Optional	Thomas, Owen. “Amazon.com Tests the Notion of Fixed Prices.” Business 2.0. September 28, 2000.	1049
Optional	Angwin, Julia, and Dana Mattioli. “Don’t Like This Price? Wait a Minute,” The Wall Street Journal, September 5, 2012.	1049
Optional	Gannett, Allen. “Behavioral Pricing: A Consumer’s Worst Nightmare, A Merchant’s Dream,” The Next Web, January 21, 2012.	1049
Optional	Luhby, Tami. “Get Ready to Pay Sales Tax on Amazon.” CNN Money. July 18, 2012.	1049
Optional	Streitfeld, David. “Amazon, Forced to Collect a Tax, Is Adding Roots,” New York Times, September 11, 2012.	1049
Optional	Manjoo, Farhard. “I Want it Today: How Amazon’s Ambitious New Push for Same-day Delivery will Destroy Local Retail..” Slate.com, July 11, 2012.	1049
Required	Krugman, Paul, Maurice Obstfeld, and Marc Melitz. International Economics: Theory and Policy. 9th ed. Addison-Wesley, 2011. ISBN: 9780132146654.	1075
Required	Krugman, Paul. Pop Internationalism. MIT Press, 1997. ISBN: 9780262611336.	1075
Required	Irwin, Douglas. Free Trade Under Fire. Princeton University Press, 2015. ISBN: 9780691166254.	1075
Required	Deardorff, Alan, and Robert Stern. “What the Public Should Know About Globalization and the World Trade Organization.” (PDF) Research Seminar in International Economics, Discussion Paper No. 460, July 2000. (Part I & II)	1075
Required	Irwin, Douglas. “The United States in a New Global Economy? A Century’s Perspective.” The American Economic Review 86, no. 2 (1996): 41–46.	1075
Required	Deardorff, Alan. “Benefits and Costs of Following Comparative Advantage.” University of Michigan, School of Public Policy, Research Seminar in International Economics, Discussion Paper No. 423, 1998.	1075
Required	Krugman, Paul R. “Ricardo’s Difficult Idea.”	1075
Required	“In Praise of Cheap Labor.” Slate, March 1997.	1075
Required	Bastiat, Frédéric. “Petition of the Candle Makers.”	1075
Required	Economic Sophisms. Jazzybee Verlag, 2016. ISBN: 9783849687823. (Originally published in 1845)	1075
Required	Freeman, Richard. “Are Your Wages Set in Beijing?” The Journal of Economic Perspectives 9, no. 3 (1995): 15–32.	1075
Required	Rodrik, Dani. Has Globalization Gone Too Far. Peterson Institute for International Economics. 1997. ISBN: 9780881322415. 	1075
Required	Feenstra, Robert C. “How Costly is Protectionism?” The Journal of Economic Perspectives 6, no. 3 (1992): 159–78.	1075
Required	Baldwin, Robert E. “The Political Economy of Trade Policy.” The Journal of Economic Perspectives 3, no. 4 (1989): 119–35.	1075
Required	Krugman, Paul R. “Is Free Trade Passé?” The Journal of Economic Perspectives 1, no. 2 (1987): 131–44.	1075
Required	Borjas, George, Richard Freeman, et al. “Searching for the Effect of Immigration on the Labor Market.” The American Economic Review 86, no. 2 (1996): 246–51.	1075
Required	Markusen, James R. “The Boundaries of Multinational Enterprises and the Theory of International Trade.” The Journal of Economic Perspectives 9, no. 2 (1995): 169–89.	1075
Required	Feenstra, Robert C. “Integration of Trade and Disintegration of Production in the Global Economy.” Journal of Economic Perspectives 12, no. 4 (1998): 31–50.	1075
Required	Krugman, Paul R. “A Raspberry for Free Trade.” Slate, November 1997.	1075
Required	Kristof, Nicholas D., and Sheryl Wudunn. “Two Cheers for Sweatshops.” The New York Times Magazine, September 2000.	1075
Required	Brown, Drusilla, Alan Deardorff, and Robert Stern. “Issues of Environmental and Labor Standards in the Global Trading System.” In Globalization, Technological Change, and Labor Markets. Edited by Stanley W. Black. Springer, 2012, p. 235. ISBN: 9781461372530.	1075
Required	Deardorff, Alan, and Robert Stern. “What the Public Should Know About Globalization and the World Trade Organization.” (PDF) Research Seminar in International Economics, Discussion Paper No. 460, July 2000. (Part III)	1075
Required	Gruber, Jonathan. Public Finance and Public Policy. 3rd ed. Worth Publishers, 2009. ISBN: 9781429219495.	1061
Required	Borjas, George J. Labor Economics. 5th ed. Boston, MA: McGraw-Hill/Irwin, 2010. ISBN: 9780073511368.	1077
Required	Borjas, George J. Labor Economics. 4th ed. Boston, MA: McGraw-Hill/Irwin, 2008. ISBN: 9780073402826.	1077
Optional	Angrist, Joshua, and Alan Krueger. “Empirical Strategies in Labor Economics.” Chapter 23 in The Handbook of Labor Economics. Vol. 3A. Edited by Orley C. Ashenfelter and David Card. San Diego, CA: Elsevier, Inc., 1999, pp. 1277-1366. ISBN: 9780444501875.	1077
Optional	Angrist, Joshua, and Jörn-Steffen Pischke. Mostly Harmless Econometrics: An Empiricist’s Companion. Princeton, NJ: Princeton University Press, 2009. ISBN: 9780691120355.	1077
Optional	Nicholson, Walter, and Christopher Snyder. Microeconomic Theory: Basic Principles and Extensions. 10th ed. Mason, OH: Thomson/South-Western, 2008. ISBN: 9780324585070.	1077
Optional	Deaton, Angus, and John Muellbauer. Economics and Consumer Behavior. New York, NY: Cambridge University Press, 1980. ISBN: 9780521296762.	1077
Optional	Blau, Francine D., Marianne A. Ferber, and Anne E. Winkler. The Economics of Women, Men, and Work. 6th ed. Upper Saddle River, NJ: Prentice-Hall, 2009. ISBN: 9780136084259.	1077
Optional	Lang, Kevin. Poverty and Discrimination. Princeton, NJ: Princeton University Press, 2007. ISBN: 9780691119540.	1077
Required	Goldin, Claudia. “Labor Markets in the 20th Century.” National Bureau of Economic Research Historical Working Paper No. 58, June 1994. Also available as chapter 10 in Cambridge Economic History of the United States. Vol. 3. Edited by Stanley L. Engerman and Robert E. Gallman. New York, NY: Cambridge University Press, 2000, pp. 549-624. ISBN: 9780521553087.	1077
Required	Johnson, George E. “The Labor Market Effects of Immigrants.” Industrial and Labor Relations Review 33, no. 3 (April 1980): 331-341.	1077
Required	Card, David. “The Impact of the Mariel Boatlift on the Miami Labor Market.” Industrial and Labor Relations Review 43, no. 2 (January 1990): 245-257.	1077
Required	Moffitt, Robert. “Welfare Programs and Labor Supply.” Chapter 34 in The Handbook of Public Economics. Vol. IV. Edited by Alan J. Auerbach and Martin Feldstein. Amsterdam, The Netherlands: North-Holland, 2002, pp. 2394-2430. ISBN: 9780444823151.	1077
Required	Eissa, Nada, and Jeffrey B. Leibman. “Labor Supply Response to the Earned Income Tax Credit.” Quarterly Journal of Economics 111 (May 1996): 605-637.	1077
Required	Fehr, Ernst, and Lorenz Goette. “Do Workers Work More if Wages are High? Evidence from a Randomized Field Experiment.” American Economic Review 97, no. 1 (March 2007): 298-317.	1077
Required	Oettinger, Gerald S. “An Empirical Analysis of the Daily Labor Supply of Stadium Vendors.” Journal of Political Economy 107, no. 2 (April 1999): 360-392.	1077
Required	Imbens, Guido W., Donald B. Rubin, and Bruce I. Sacerdote. “Estimating the Effect of Unearned Income on Labor Supply: Evidence from a Survey of Lottery Players.” American Economic Review 91, no. 4 (September 2001): 778-794.	1077
Required	Ashenfelter, Orley. “What is Involuntary Unemployment?” Proceedings of the American Philosophical Society 122, no. 3 (June 1978): 135-138.	1077
Required	Meyer, Bruce D. “Unemployment Insurance and Unemployment Spells.” Econometrica 58, no. 4 (July 1990): 757-782.	1077
Required	Woodbury, Stephen A., and Robert G. Spiegelman. “Bonuses to Workers and Employers to Reduce Unemployment: Randomized Trials in Illinois.” American Economic Review 77, no. 4 (September 1987): 513-530.	1077
Required	Ashenfelter, Orley, and Mark W. Plant. “Nonparametric Estimates of the Labor-Supply Effects of Negative Income Tax Programs.” Journal of Labor Economics 8, no. 1, Part 2: Essays in Honor of Albert Rees (January 1990): S396-S415.	1077
Required	Farber, Henry S. “Is Tomorrow Another Day? The Labor Supply of New York City Cabdrivers.” Journal of Political Economy 113, no. 1 (2005): 46-82.	1077
Required	Ashenfelter, Orley, Kirk Doran, and Bruce Schaller. “A Shred of Credible Evidence on the Long Run Elasticity of Labor Supply.” Princeton University Industrial Relations Section Working Paper No. 551, September 2009.	1077
Required	Gronau, Reuben. “Leisure, Home Production, and Work — The Theory of the Allocation of Time Revisited.” Journal of Political Economy 85, no. 6 (December 1977): 1099-1124.	1077
Required	Angrist, Joshua, and Alan Krueger. “Instrumental Variables and the Search for Identification: From Supply and Demand to Natural Experiments.” Journal of Economic Perspectives 15, no. 4 (Fall 2001): 69-85.	1077
Required	Angrist, Joshua, and William N. Evans. “Children and Their Parent’s Labor Supply: Evidence from Exogenous Variation in Family Size.” American Economic Review 88, no. 3 (June 1998): 450-477.	1077
Required	Card, David, and Alan Krueger. “Minimum Wages and Employment: A Case Study of the Fast-Food Industry in New Jersey and Pennsylvania.” American Economic Review 84, no. 4 (September 1994): 772-793.	1077
Required	Angrist, Joshua. “Short-Run Demand for Palestinian Labor.” Journal of Labor Economics 14, no. 3 (July 1996): 425-453.	1077
Required	Angrist, Joshua, and Alan Krueger. “Does Compulsory School Attendance Affect Schooling and Earnings?” Quarterly Journal of Economics 106, no. 4 (November 1991): 979-1014.	1077
Required	Angrist, Joshua. “Lifetime Earnings and the Vietnam-Era Draft Lottery: Evidence From Social Security Administrative Records.” American Economic Review 80, no. 3 (June 1990): 313-336.	1077
Required	Krueger, Alan. “How Computers Have Changed the Wage Structure.” Quarterly Journal of Economics 108, no. 1 (February 1993): 33-60.	1077
Required	DiNardo, John E., and Jörn-Steffen Pischke. “The Returns to Computer Use Revisited: Have Pencils Changed the Wage Structure Too?” Quarterly Journal of Economics 112, no. 1 (February 1997): 291-303.	1077
Required	Angrist, Joshua, and Victor Lavy. “Using Maimonides Rule to Estimate the Effects of Class Size on Academic Achievement.” Quarterly Journal of Economics 114, no. 2 (May 1999): 533-575.	1077
Required	Angrist, Joshua, Eric Bettinger, Erik Bloom, Elizabeth King, and Michael Kremer. “Vouchers for Private Schooling in Colombia: Evidence from a Randomized Natural Experiment.” American Economic Review 92, no. 5 (December 2002): 1535-1558.	1077
Required	Angrist, Joshua, Daniel Lang, and Philip Oreopoulos. “Incentives and Services for College Achievement: Evidence from a Randomized Trial.” American Economic Journal: Applied Economics 1, no. 1 (January 2009): 136-163.	1077
Required	Card, David. “The Causal Effect of Education on Earnings.” Chapter 30 in The Handbook of Labor Economics. Vol. 3A. Edited by Orley Ashenfelter and David Card. Amsterdam, The Netherlands: North Holland, 1999, pp. 1801-1863. ISBN: 9780444501875.	1077
Required	Card, David, and Alan Krueger. “Does School Quality Matter? Returns to Education and the Characteristics of Public Schools in the United States.” Journal of Political Economy 100, no. 1 (February 1992): 1-40.	1077
Required	“School Quality and Black-White Relative Earnings: A Direct Assessment.” Quarterly Journal of Economics 107, no. 1 (February 1992): 151-200.	1077
Required	Welch, Finis. “Black-White Differences in Returns to Schooling.” American Economic Review 63, no. 5 (December 1973): 893-907.	1077
Required	Krueger, Alan. “Experimental Estimates of the Education Production Functions.” Quarterly Journal of Economics 114, no. 2 (May 1999): 497-532.	1077
Required	Angrist, Joshua, and Victor Lavy. “New Evidence on Classroom Computers and Pupil Learning.” Economic Journal 112, no. 482 (October 2002): 735-765.	1077
Required	Lemieux, Thomas. “The Changing Nature of Wage Inequality.” Journal of Population Economics 21, no. 1 (January 2007): 21-48.	1077
Required	Autor, David, Lawrence Katz, and Melissa Kearney. “Trends in U.S. Wage Inequality: Re-Assessing the Revisionists.” Review of Economics and Statistics 90, no. 2 (May 2008): 300-323. Also available as National Bureau of Economic Research Working Paper No. 11627, September 2005.	1077
Required	Katz, Lawrence, and David Autor. “Changes in the Wage Structure and Earnings Inequality.” Chapter 26 in The Handbook of Labor Economics. Vol. 3A. Edited by Orley Ashenfelter and David Card. San Diego, CA: Elsevier, 1999, pp. 1463-1555. ISBN: 9780444501875.	1077
Required	Heckman, James, and Brook Payner. “Determining the Impact of Federal Antidiscrimination Policy on the Economic Status of Blacks: A Study of South Carolina.” American Economic Review 79, no. 1 (1989): 138-177.	1077
Required	Acemoglu, Daron, and Joshua Angrist. “Consequences of Employment Protection? The Case of the Americans with Disabilities Act.” Journal of Political Economy 109, no. 5 (October 2001): 915-957.	1077
Required	Farber, Henry. “Analysis of Union Behavior.” Chapter 18 in The Handbook of Labor Economics. Vol. II. Edited by Orley Ashenfelter and Richard Layard. Amsterdam, The Netherlands: North-Holland, 1986, 1039-1089. ISBN: 9780444878571.	1077
Required	Lewis, H. Gregg. Union Relative Wage Effects: A Survey. Chicago, IL: University of Chicago Press, 1986. ISBN: 9780226477213.	1077
